Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
UA,10423,12266,-6,-17
UA,12266,13204,-8,0
UA,13204,11618,-9,-29
UA,11292,13204,0,0
UA,13204,12264,-1,-17
UA,14570,11292,-3,13
UA,11697,12266,-1,-6
UA,12266,14771,-1,-30
UA,14771,14057,-4,0
UA,11292,12264,-4,18
UA,13930,14635,26,25
UA,12953,13930,-10,-31
UA,13930,13487,-3,-8
UA,12892,12264,-4,-30
UA,11042,11697,-10,-28
UA,14107,11042,-10,-20
UA,10721,14771,4,16
UA,14771,14908,-12,-33
UA,11278,11292,0,-10
UA,11618,11697,-5,-26
UA,11697,12266,2,-5
UA,12266,14679,22,11
UA,14635,11618,-6,-23
UA,12264,13930,-2,-20
UA,13930,11292,-3,11
UA,12478,12892,0,-9
UA,12892,14771,0,0
UA,14771,14057,-7,-17
UA,11618,14771,-3,1
UA,12889,13930,-5,-48
UA,13930,13487,1,-6
UA,11292,12266,7,-3
UA,12266,11278,-3,-29
UA,12889,11292,-6,-12
UA,13930,11278,-5,-4
UA,13930,11278,-4,-15
UA,12266,13930,-1,-4
UA,13930,11278,-6,-24
UA,13930,14771,-5,-10
UA,14771,12889,-5,-10
UA,13930,11278,-1,-14
UA,13930,11278,19,-2
UA,13930,14908,-5,-12
UA,12889,13930,-2,-37
UA,12892,12889,-9,-23
UA,13930,11278,-6,-26
UA,13930,11278,-3,-15
UA,14057,13930,-7,-41
UA,14771,14057,0,-3
UA,11278,13930,-10,1
UA,13930,12892,5,12
UA,11292,13871,5,-6
UA,13871,13930,-12,-25
UA,13930,11278,-2,-17
UA,11292,14771,-11,-22
UA,12264,11292,14,34
UA,11298,11618,-10,-29
UA,11292,12266,5,-7
UA,11278,13930,4,4
UA,15304,11618,-7,-20
UA,13204,11042,22,17
UA,13487,13930,-4,-10
UA,13930,11697,-3,-18
UA,12953,13930,-4,0
UA,13930,14747,-4,-12
UA,10721,13930,168,176
UA,12266,12889,-8,-27
UA,13930,12266,0,-8
UA,14057,14771,-8,-24
UA,14771,10721,-5,-36
UA,11697,11042,-16,-12
UA,14307,13930,-8,-4
UA,13930,14100,10,-12
UA,12478,14771,-9,-26
UA,11278,13930,0,-4
UA,13930,12266,-4,0
UA,11292,14747,11,-5
UA,11618,11292,-3,11
UA,14027,11618,9,7
UA,11292,14122,-4,-11
UA,11697,12264,2,-1
UA,12264,13930,-4,17
UA,13930,11292,29,25
UA,13930,14679,-1,7
UA,15304,13930,-5,4
UA,11292,12264,-1,-15
UA,14771,11292,-3,-8
UA,12892,12264,-2,-7
UA,14771,12892,-3,3
UA,11278,13930,-8,-13
UA,13930,11292,-3,-10
UA,12266,13930,-5,-14
UA,14771,12266,-7,-17
UA,11292,12264,9,-8
UA,14869,12264,-8,-42
UA,13930,12451,-7,-7
UA,14679,14771,-8,-9
UA,14771,13487,7,-1
UA,14771,12173,10,3
UA,13930,14100,39,35
UA,14908,13930,-3,-18
UA,13930,14908,34,41
UA,11292,14831,-1,-8
UA,13204,11292,-7,-26
UA,14771,12478,-2,-34
UA,11618,12889,-4,-1
UA,12173,12892,16,-1
UA,12892,12173,6,34
UA,14771,11292,-3,-2
UA,14771,11618,12,-5
UA,12953,13930,-1,-15
UA,11618,14027,-9,-23
UA,11042,14107,-13,-18
UA,11298,13930,15,5
UA,13930,12264,39,19
UA,12264,14771,0,-6
UA,14771,12889,4,1
UA,11618,13303,-4,-35
UA,12266,14679,-1,-12
UA,13303,12266,-9,-9
UA,11298,13930,-8,-23
UA,13930,12953,-3,-16
UA,13930,11057,-6,-19
UA,13204,13930,-11,-27
UA,13930,12953,-2,-21
UA,14771,13930,-9,-26
UA,12953,13930,-5,-19
UA,11697,11042,-3,1
UA,11292,13930,-4,-11
UA,12892,11292,-12,3
UA,13930,12953,1,-8
UA,12266,13891,-11,-23
UA,14100,12266,-3,10
UA,12264,15304,-1,-10
UA,14747,14771,8,-19
UA,14771,12478,0,-26
UA,12266,14771,42,26
UA,11278,13930,-10,-25
UA,13198,11292,-6,-13
UA,13930,13198,-3,-11
UA,13930,14107,0,-15
UA,14635,13930,-13,-20
UA,14771,13930,-4,-29
UA,14908,14771,-9,-15
UA,11618,13495,-3,-25
UA,12889,14771,-11,-21
UA,12266,11697,2,-12
UA,14771,12266,-10,-15
UA,12264,14771,-3,9
UA,10721,12892,1,7
UA,10721,12264,-4,-18
UA,14771,11292,0,-14
UA,12266,11618,22,-3
UA,12892,12266,-2,-10
UA,14771,12892,-6,-11
UA,10423,14771,-7,-22
UA,12173,14771,2,-3
UA,11618,14771,0,22
UA,12264,15304,-12,-29
UA,14771,12264,-7,-38
UA,12892,13930,-3,-29
UA,13930,12264,-4,-16
UA,14771,12892,-6,-24
UA,12266,13930,29,-6
UA,12892,12266,31,16
UA,13930,10821,-5,-15
UA,14908,13930,8,-12
UA,12889,12892,-5,-10
UA,12892,14771,-6,-3
UA,13930,14122,0,-13
UA,14771,13930,3,-10
UA,12266,14679,2,-8
UA,12953,12266,-7,-19
UA,11292,14771,8,3
UA,13495,11292,44,37
UA,11292,13204,-3,-8
UA,14107,12266,-8,-18
UA,11292,13495,7,32
UA,11057,13930,-7,18
UA,13930,14771,-4,-5
UA,13930,11618,3,-21
UA,14908,13930,-8,-44
UA,14747,13930,-8,-17
UA,11292,14057,-5,-4
UA,12953,11292,-2,0
UA,11292,12892,12,9
UA,12892,14771,-3,-5
UA,12953,11292,109,114
UA,12266,13930,8,-15
UA,14908,12266,5,-7
UA,11292,14679,-2,37
UA,14679,14771,41,35
UA,12266,14869,10,-2
UA,12953,12266,-5,-17
UA,11042,14771,0,5
UA,14771,12889,-2,-23
UA,13930,11298,-6,-10
UA,13930,14771,5,3
UA,14771,12478,-7,-53
UA,11618,13204,-6,-34
UA,14679,13930,-4,-31
UA,14771,14679,-3,-8
UA,11292,12892,-3,-5
UA,11697,11292,-9,-44
UA,14771,10721,-11,-42
UA,12478,12892,-2,22
UA,15304,11292,-3,-14
UA,14107,11618,-3,-25
UA,11292,12953,80,73
UA,11292,12889,15,13
UA,12264,11292,-3,-4
UA,13204,12264,-6,-10
UA,10140,12264,-8,-25
UA,12264,10140,-1,-8
UA,11042,11292,34,29
UA,11292,12892,-1,30
UA,14893,12264,-10,-43
UA,14771,10721,-1,-16
UA,11618,12889,-10,3
UA,13930,12892,-4,2
UA,15304,13930,4,33
UA,11292,12264,2,1
UA,14908,11292,-5,3
UA,12266,14057,-1,-34
UA,14122,12266,-8,-9
UA,12264,12889,-10,-5
UA,12892,14771,-9,-8
UA,14771,11618,-6,-36
UA,14771,12478,-2,-17
UA,14908,14771,-5,-5
UA,14771,12266,-8,-22
UA,11292,11298,-2,6
UA,11298,12264,-8,1
UA,12266,14908,-3,-2
UA,14747,14771,2,-28
UA,14771,13930,-4,-20
UA,12451,13930,-11,10
UA,14771,12478,-11,-17
UA,12892,13204,-5,-9
UA,11278,13930,-1,-9
UA,12266,12892,-1,-10
UA,13930,12266,37,67
UA,14771,12266,0,-6
UA,12889,14771,12,1
UA,14771,14908,14,1
UA,12892,14771,65,61
UA,11618,14107,-4,-19
UA,14831,11292,-3,-2
UA,12266,14683,13,13
UA,14869,12266,-7,-29
UA,14107,14771,0,-11
UA,14771,14100,-4,-39
UA,12892,12478,-1,-33
UA,11292,13830,-4,-19
UA,12892,11292,-9,-7
UA,11618,14771,-8,-10
UA,11618,14635,-5,-23
UA,12264,12892,8,16
UA,14771,14679,-5,-31
UA,11697,11618,-7,-21
UA,12892,12478,-8,-38
UA,12264,14107,-1,-2
UA,11042,12266,7,7
UA,11292,12892,-7,-8
UA,12266,11292,7,-17
UA,10721,11618,0,0
UA,11292,10721,-3,-17
UA,14893,11292,-9,-23
UA,12892,11618,87,49
UA,11618,12892,0,23
UA,11292,14771,1,8
UA,11618,12892,-6,-7
UA,12266,11278,-5,-45
UA,11618,13930,34,22
UA,14027,11618,20,33
UA,14057,14771,-6,-23
UA,14771,13930,-3,-29
UA,10529,13930,-7,2
UA,12266,11298,0,-16
UA,13930,12266,-1,-6
UA,11292,15304,1,-10
UA,14747,13930,-1,-4
UA,12264,14771,-1,-3
UA,11292,14107,5,9
UA,11618,13930,-5,-18
UA,13930,11292,44,35
UA,12266,10721,-6,-34
UA,11042,13204,-5,-17
UA,11697,13930,3,-16
UA,13930,12892,44,42
UA,11618,14908,-4,-19
UA,14771,13830,5,-2
UA,14908,14771,9,3
UA,12266,13495,-7,-14
UA,13495,12264,0,-7
UA,10721,14771,3,11
UA,11618,10721,-1,-21
UA,11618,14771,-2,6
UA,14057,11618,-3,-19
UA,10529,13930,3,-6
UA,13930,12892,52,77
UA,12266,13930,-2,-4
UA,12892,12266,51,40
UA,13930,10721,5,0
UA,11042,12892,12,43
UA,11618,11042,-6,-13
UA,15304,11618,-4,-24
UA,11618,11298,-3,-14
UA,12266,13930,1,-12
UA,13930,14524,44,37
UA,14893,12266,-4,-31
UA,12889,11618,8,-34
UA,11042,12889,-8,6
UA,12953,11042,-9,-37
UA,10721,14771,3,13
UA,14771,14057,39,29
UA,11292,10821,-3,-21
UA,12266,11042,13,-9
UA,14679,12266,-4,-20
UA,14771,14679,-3,-26
UA,11042,11618,-11,-18
UA,12266,11042,-4,-17
UA,13495,12266,-3,-1
UA,11618,11042,-8,-28
UA,14635,11618,1,-3
UA,11618,12892,3,5
UA,13930,12266,-6,-6
UA,12889,13930,0,-26
UA,11292,13204,-2,-3
UA,13204,11618,13,-7
UA,14679,11292,-3,2
UA,12173,12892,-3,-19
UA,12892,11292,-7,3
UA,14771,11292,-2,-27
UA,10721,11618,34,28
UA,11618,10721,-3,-17
UA,10721,11618,5,49
UA,10397,13930,4,-17
UA,11292,12889,-6,-3
UA,13930,11292,-1,6
UA,13930,11278,-5,-19
UA,13204,13930,-5,-24
UA,13930,14771,16,18
UA,14057,14771,-3,-27
UA,14679,12266,4,-1
UA,14771,14679,-3,-20
UA,14908,11618,-7,-50
UA,12266,11292,1,-16
UA,11618,13303,-5,-20
UA,14771,10721,-5,-39
UA,14492,13930,44,70
UA,12266,13204,-4,-14
UA,14771,12266,3,-12
UA,12264,12892,-7,-32
UA,14771,11618,25,21
UA,14771,12264,-1,-19
UA,11298,12266,-3,-17
UA,12266,12892,10,3
UA,11292,12266,-7,-13
UA,11278,13930,-6,-8
UA,13930,14771,-2,-14
UA,12266,13495,-1,-9
UA,12478,12892,1,18
UA,11278,13930,-5,10
UA,13930,14771,12,10
UA,14771,14747,7,18
UA,14747,11618,3,0
UA,10299,11292,0,-11
UA,11292,11618,60,40
UA,11618,12266,1,-4
UA,12266,14771,3,-13
UA,12889,11042,-3,-39
UA,11042,11618,-4,2
UA,11618,13204,4,-10
UA,12889,11618,1,-26
UA,11618,12266,-3,-4
UA,12266,14831,13,2
UA,14679,11618,18,-31
UA,11618,15304,-7,-16
UA,15304,11618,-4,3
UA,10721,11618,36,10
UA,11618,10721,20,21
UA,14771,13204,-6,-11
UA,12892,12478,-4,-33
UA,14122,12266,-3,4
UA,11618,14027,9,-15
UA,11618,11697,-4,-31
UA,11697,12266,-9,-7
UA,12266,14908,4,-6
UA,12264,14843,-2,-18
UA,11042,11697,-9,-22
UA,11618,14771,-5,-24
UA,14771,11618,-2,-20
UA,12953,12266,-4,-9
UA,10299,14747,10,-9
UA,14747,12266,-12,-24
UA,11697,11618,-10,-3
UA,14771,14492,1,-17
UA,14679,14771,-11,-10
UA,11292,12266,-9,-9
UA,12264,10721,1,-6
UA,12266,13495,-7,-1
UA,12266,15304,85,69
UA,14683,11292,-7,-1
UA,14635,11042,24,32
UA,14027,11618,-3,-26
UA,11618,14027,-10,-30
UA,13204,11618,-5,-16
UA,12266,11618,-4,-29
UA,12889,12266,2,-4
UA,11618,10721,10,-3
UA,12266,11618,7,-12
UA,13851,12266,36,29
UA,12264,12266,-4,-13
UA,12266,14107,-1,5
UA,11618,15304,2,-7
UA,13495,11618,4,-3
UA,10821,12266,-7,-8
UA,10721,11618,0,-4
UA,11618,14057,0,8
UA,14771,11298,22,5
UA,12266,14679,3,-7
UA,14635,12266,6,0
UA,14679,14771,3,-3
UA,15304,11042,-3,-2
UA,14843,12266,-4,8
UA,14771,13930,-4,-18
UA,14843,12264,3,4
UA,11278,13930,-3,-13
UA,11618,13930,-1,6
UA,13930,11292,-5,-4
UA,11618,12892,-4,9
UA,12892,11618,2,-29
UA,15304,12266,-4,-18
UA,14771,11618,-3,-36
UA,11618,12266,-1,-10
UA,13930,14771,26,23
UA,11618,11697,-3,-11
UA,11697,11618,-3,-21
UA,12266,14100,7,-7
UA,14893,12266,-3,-6
UA,13930,11278,-5,-6
UA,11042,12889,-7,-2
UA,13830,14771,-2,9
UA,10721,11292,42,57
UA,11618,10721,-5,-28
UA,14771,15016,-5,-35
UA,11042,12892,6,11
UA,10721,11618,-1,-7
UA,11618,13204,-4,-17
UA,12892,13930,-9,-30
UA,11618,14635,-1,-17
UA,12264,11292,-6,-4
UA,11618,13303,21,-8
UA,13930,11618,-5,-19
UA,12266,11618,-2,-27
UA,14683,12266,-9,-21
UA,14122,13930,-9,43
UA,11292,14747,24,19
UA,14747,10299,10,15
UA,14679,12266,-2,-19
UA,11292,11618,1,-25
UA,12892,11292,1,-9
UA,14771,12892,-3,6
UA,12264,15304,1,-11
UA,12889,12264,-3,-22
UA,12264,13204,-2,-10
UA,12266,12892,6,-11
UA,13204,12266,-5,-9
UA,11292,13930,5,-13
UA,13930,10397,1,7
UA,14747,11292,-4,-8
UA,11292,10821,12,11
UA,12889,14771,4,6
UA,13930,10792,54,46
UA,14771,13930,-1,-30
UA,11292,12266,-4,-1
UA,12266,10821,-1,-19
UA,10821,13930,7,11
UA,12892,14771,-6,-12
UA,13930,12892,3,8
UA,14771,12264,0,-19
UA,13930,14057,-1,-2
UA,14122,13930,-11,-22
UA,14747,11292,-3,-2
UA,13930,12892,20,31
UA,11292,14679,4,10
UA,11298,11292,10,5
UA,11618,14747,-2,-10
UA,13204,11618,-2,-25
UA,12892,12266,-2,-16
UA,12266,10423,3,-7
UA,14122,12266,-6,6
UA,14771,11618,-3,-49
UA,11618,12266,1,-11
UA,12266,12889,2,-6
UA,12264,12892,4,5
UA,11618,15304,-7,-35
UA,11618,11697,-3,-32
UA,11697,11618,-6,-8
UA,11697,11618,15,-1
UA,14771,11697,-3,-12
UA,11618,14843,15,-15
UA,12892,11618,-10,-28
UA,11042,12953,-8,-13
UA,12266,11618,-3,-34
UA,14747,12266,8,15
UA,11618,12892,-9,-3
UA,13930,15304,-5,-20
UA,14027,11618,-7,-16
UA,14747,13930,-1,-11
UA,15304,12264,-13,-27
UA,14057,11292,8,-6
UA,12889,11618,-6,-27
UA,12266,14100,-7,-33
UA,12889,12266,-4,-8
UA,12892,11618,38,3
UA,14771,11618,-3,-13
UA,13930,14100,-4,-26
UA,12266,12953,-3,-25
UA,12266,14843,-1,-32
UA,12889,13930,-5,-30
UA,13930,13495,11,6
UA,14771,12889,16,9
UA,14771,13830,-1,-2
UA,12264,11298,0,-6
UA,11292,13930,70,45
UA,12264,14057,0,-13
UA,11618,14635,-1,-26
UA,12266,10821,-3,-31
UA,14831,12266,6,-7
UA,12889,11292,1,-18
UA,14771,12889,-3,-18
UA,12266,14107,9,-19
UA,15304,12266,-4,-15
UA,13303,11292,9,-9
UA,15016,14771,3,-4
UA,11292,12889,2,9
UA,11292,12266,-6,-15
UA,11292,13930,80,74
UA,13930,12953,-2,-15
UA,13930,15304,7,8
UA,12892,10821,-5,-40
UA,11618,14771,28,47
UA,11292,14107,5,7
UA,13204,11292,1,2
UA,11618,14771,3,-14
UA,12892,12266,0,-1
UA,10821,13930,46,63
UA,13930,12889,13,20
UA,12889,11042,23,-17
UA,10821,12892,-2,1
UA,13930,10721,0,-12
UA,11292,11618,1,-41
UA,11618,11697,1,-26
UA,14747,11292,-2,-6
UA,11278,12266,-2,-14
UA,11292,14107,3,0
UA,12266,11292,0,-14
UA,12266,13851,-1,-16
UA,14679,12266,11,-8
UA,14100,11292,-3,5
UA,14771,14747,-7,-12
UA,10721,12266,-2,-8
UA,12266,13930,2,-6
UA,13930,14747,17,1
UA,11618,13204,4,3
UA,13930,14107,10,7
UA,14524,13930,-5,-17
UA,11292,12892,0,18
UA,12266,14057,2,-16
UA,13930,12266,9,16
UA,14107,13930,23,22
UA,12264,12266,8,-7
UA,10821,12266,0,19
UA,15304,11618,1,-6
UA,11618,11298,1,-2
UA,12266,14122,-6,-37
UA,14107,12266,-7,-11
UA,13930,15304,-9,-33
UA,14893,13930,0,-30
UA,13303,11618,-9,-17
UA,10721,11618,-2,1
UA,11618,12892,1,-7
UA,12892,13830,0,4
UA,10721,12264,0,-4
UA,11292,10721,3,-17
UA,14107,11292,-6,-18
UA,13495,13930,-3,-16
UA,13930,10721,51,35
UA,13204,11618,-6,-24
UA,12266,11618,-2,-31
UA,11292,12264,8,-11
UA,12264,11697,0,-6
UA,12892,11292,-3,-8
UA,12892,12264,-9,-33
UA,13930,14679,15,11
UA,15304,13930,-7,-21
UA,13930,11618,-1,-19
UA,14107,13930,1,-21
UA,13930,13204,70,64
UA,14771,13930,19,-3
UA,13930,11618,-2,-17
UA,14771,10423,1,-10
UA,12892,12264,-3,-21
UA,12892,11618,-1,-27
UA,13930,12264,0,-9
UA,14107,12264,-5,-31
UA,13930,12889,-2,-4
UA,12892,13930,1,-24
UA,13930,13204,13,2
UA,12264,14679,-3,-12
UA,10721,12264,1,0
UA,12264,13930,-5,-9
UA,13930,12889,-1,-20
UA,12264,14747,-5,-7
UA,12266,12889,2,-5
UA,13930,14747,2,-6
UA,11618,11042,3,-8
UA,12266,14679,9,9
UA,13303,12266,-5,-12
UA,14679,14771,-1,-2
UA,11618,14679,-4,-13
UA,14679,11618,-3,-28
UA,12892,11042,7,-32
UA,12264,11292,2,-6
UA,12264,14771,2,-7
UA,13930,10721,3,-1
UA,14747,13930,3,-1
UA,14771,14747,-4,2
UA,12266,14747,-3,-37
UA,14747,10299,1,5
UA,11618,13204,-7,-22
UA,14771,12264,-2,-24
UA,10721,12266,-9,5
UA,12266,12892,28,27
UA,12892,12889,5,-16
UA,11618,11697,-4,-32
UA,13930,11618,-1,-8
UA,13495,12266,0,6
UA,12266,11292,8,-2
UA,11618,13930,1,9
UA,11042,14635,-7,-27
UA,14635,11618,-9,6
UA,10423,12266,-7,-18
UA,12266,13930,-4,-32
UA,13930,10529,2,-17
UA,11292,14771,21,12
UA,14771,11618,-9,-34
UA,11618,14635,0,-30
UA,12892,13830,-6,0
UA,13930,12266,-12,-12
UA,12266,11618,-2,-13
UA,12892,12266,4,-3
UA,11042,12266,-2,-1
UA,11292,12892,-1,4
UA,12266,11292,2,-12
UA,11292,12266,5,5
UA,12266,10721,-4,-21
UA,14107,11292,-2,-11
UA,13830,12892,2,-5
UA,12266,14100,1,-20
UA,11292,14771,34,28
UA,11292,13930,9,-2
UA,13930,14492,47,40
UA,12264,11292,2,0
UA,11618,11292,-5,2
UA,14843,11618,0,13
UA,12892,14771,-4,-18
UA,13930,11278,2,1
UA,14771,13930,7,-14
UA,12892,11618,-3,-36
UA,14100,12266,-11,-20
UA,13930,11618,1,-24
UA,12266,11042,-2,-31
UA,12892,11618,-2,-37
UA,13830,12892,-2,-16
UA,11298,11618,-9,-10
UA,11278,12266,-3,3
UA,12892,13930,3,-17
UA,13930,10821,60,52
UA,11697,13930,11,16
UA,12266,11618,-2,-23
UA,11618,10721,43,25
UA,12892,14771,1,-6
UA,14771,11618,58,26
UA,14679,11618,-8,-27
UA,10423,12266,-6,-12
UA,10721,11618,-3,27
UA,11618,10423,0,-6
UA,13930,12892,-1,16
UA,14635,11042,7,-4
UA,12266,11618,-1,-15
UA,12266,11278,-8,-35
UA,13495,12266,-10,-8
UA,12266,13930,-2,-6
UA,11618,13930,-3,-1
UA,12889,14771,-1,-9
UA,13930,12889,-5,-9
UA,10299,14747,22,-12
UA,12266,10423,4,-1
UA,14747,12266,4,2
UA,13930,14122,-7,-7
UA,10423,12266,-2,-1
UA,12266,12953,-4,-26
UA,11618,11697,-7,-27
UA,13930,11618,-2,-34
UA,14057,13930,0,-12
UA,12173,14771,7,8
UA,13930,13204,-3,-11
UA,12889,12266,1,-19
UA,14843,11618,18,-6
UA,12892,13930,1,-25
UA,13930,11618,-5,-26
UA,11618,14747,0,5
UA,15304,11618,-5,-21
UA,10721,13930,0,7
UA,13930,14771,8,6
UA,14771,14747,-5,11
UA,14747,11292,22,15
UA,12266,13204,5,-12
UA,14679,12266,-3,-12
UA,11618,14635,19,4
UA,14027,11618,-5,-6
UA,10821,12266,-2,-4
UA,11618,13204,-5,-26
UA,13204,11618,6,-20
UA,11618,13204,-5,-23
UA,11292,12264,2,-21
UA,12264,10721,-1,-2
UA,14107,13930,9,5
UA,11292,13930,-2,-14
UA,13930,11278,12,-6
UA,12892,13930,4,-20
UA,12266,14122,-3,-29
UA,14908,12266,-4,-17
UA,12173,12892,-12,-25
UA,11618,12892,0,13
UA,12173,12892,8,8
UA,14893,11292,16,2
UA,11618,12266,4,14
UA,12266,14683,-1,-4
UA,11618,12889,-4,-8
UA,14843,11618,7,15
UA,12264,10721,-2,-9
UA,11278,13930,-3,3
UA,15304,11618,-6,-26
UA,10721,11618,3,-10
UA,11618,12266,14,-10
UA,14492,14771,4,21
UA,12266,13303,-4,-27
UA,12892,12266,8,-8
UA,13204,11618,-9,-27
UA,11618,11697,37,4
UA,13303,11618,-7,-6
UA,12266,15304,-3,-17
UA,15304,11618,-7,-9
UA,11618,13930,0,-8
UA,13930,11618,5,-23
UA,13930,13204,-4,-14
UA,14679,13930,2,-15
UA,11278,14771,28,23
UA,12892,12173,-1,-4
UA,14771,12892,-2,-20
UA,11618,14679,-5,6
UA,11697,11618,18,13
UA,11618,14771,2,6
UA,12266,12953,22,1
UA,12892,12266,-6,-16
UA,11618,13303,-3,-17
UA,13204,13930,-7,-18
UA,13930,14893,4,11
UA,11618,15304,-7,-37
UA,14747,11618,3,-7
UA,11292,12892,2,8
UA,12264,11292,-4,-3
UA,11618,13204,-2,-17
UA,11292,11618,3,-26
UA,11618,11292,-2,10
UA,10721,12266,5,17
UA,12266,14893,5,-9
UA,11618,14683,-2,-14
UA,12266,14747,0,-24
UA,14747,14771,-8,-26
UA,15304,12266,-6,-14
UA,13930,12266,-1,-7
UA,14683,11618,57,24
UA,14747,14771,-5,-22
UA,14771,11292,1,-11
UA,11292,14100,0,7
UA,14771,12266,-5,-5
UA,11042,11292,71,43
UA,11292,14679,91,110
UA,14679,14771,98,96
UA,14771,11618,-3,-15
UA,12266,13204,15,42
UA,13204,11618,14,17
UA,14771,12266,2,5
UA,11292,13204,1,-9
UA,13204,12264,-7,-16
UA,14570,11292,-6,-5
UA,12478,14771,-3,-21
UA,14771,14057,3,-4
UA,12892,12266,128,99
UA,12953,13930,56,60
UA,13930,13487,61,70
UA,11292,14107,2,-5
UA,13303,11292,9,-5
UA,11042,11697,-7,-17
UA,11618,11042,95,107
UA,10721,14771,-2,-27
UA,14771,14908,-4,-8
UA,11278,11292,-1,-5
UA,13930,10529,45,34
UA,11292,12892,12,0
UA,11298,11292,-7,-15
UA,14635,11618,-1,-6
UA,12264,13930,-3,-24
UA,13930,11292,17,8
UA,12478,14771,-8,-21
UA,14771,14057,27,23
UA,11618,14771,34,-1
UA,12889,13930,-7,-12
UA,13930,13487,-1,1
UA,14635,13930,-3,-16
UA,11292,12266,-2,-8
UA,12266,11278,-8,-24
UA,14679,11292,-11,-20
UA,13930,11278,4,-10
UA,13930,11278,-9,-15
UA,13487,13930,114,160
UA,13930,11278,147,139
UA,12266,12953,0,13
UA,14771,12266,24,7
UA,13930,11278,126,118
UA,13930,11278,25,27
UA,11292,13930,6,32
UA,13930,11278,97,99
UA,14747,11292,-8,-19
UA,12953,13930,129,150
UA,13930,14908,78,52
UA,12889,13930,-6,-8
UA,12892,12889,-6,-18
UA,13930,11278,-3,-12
UA,13930,11278,42,41
UA,14057,13930,7,-3
UA,14771,14057,4,10
UA,11292,13871,-2,-4
UA,13871,13930,24,18
UA,13930,11278,37,34
UA,12889,11618,-9,-18
UA,11278,13930,37,41
UA,13930,14100,61,61
UA,11298,11618,63,34
UA,11292,12266,0,0
UA,11278,13930,42,41
UA,11066,13930,248,267
UA,13930,15304,137,135
UA,13204,11042,14,15
UA,13487,13930,88,91
UA,13930,11697,5,2
UA,12953,13930,-3,-9
UA,13930,14747,-3,-11
UA,11618,12266,-7,10
UA,12266,12889,-5,-16
UA,11278,13930,-3,19
UA,13930,14057,-3,-22
UA,14057,14771,27,14
UA,11697,11042,-13,-35
UA,14307,13930,68,55
UA,13930,14100,29,32
UA,12266,12889,-2,-5
UA,12264,14869,-1,26
UA,12266,13930,-2,18
UA,12892,12266,-2,-1
UA,14747,12266,0,-5
UA,11292,14122,57,51
UA,12266,12953,-4,19
UA,13930,14679,3,10
UA,15304,13930,0,-9
UA,11292,12264,1,-9
UA,13487,13930,170,181
UA,14027,11618,63,52
UA,10423,12266,-7,-9
UA,12266,13930,5,-2
UA,11292,12264,0,0
UA,14869,12264,-9,-23
UA,12266,13930,142,114
UA,13930,12451,122,126
UA,14679,14771,-6,-14
UA,14771,13487,-7,-2
UA,14771,12173,3,-18
UA,13930,14100,41,25
UA,14908,13930,25,16
UA,11278,13930,199,208
UA,13930,14908,13,-4
UA,13930,11292,-4,47
UA,12892,12264,8,0
UA,12953,13930,-1,6
UA,10721,14771,-5,3
UA,11278,12266,7,13
UA,12266,14679,30,25
UA,11292,12892,29,53
UA,13204,11292,-6,-5
UA,11618,11298,-5,2
UA,11618,14908,3,-9
UA,14635,13930,8,2
UA,11292,12266,39,51
UA,12266,11278,-2,-37
UA,12889,11292,-5,-30
UA,11278,13930,9,-5
UA,13930,11278,-5,-20
UA,13930,14908,-3,-11
UA,14771,12266,95,72
UA,13930,12266,-1,-8
UA,13930,11278,14,14
UA,11292,11618,-5,-13
UA,14570,11292,49,32
UA,13930,14908,-10,-20
UA,11292,13871,-5,-16
UA,13871,13930,-10,-16
UA,13930,11278,0,-15
UA,14908,11618,-4,-18
UA,12889,11618,-4,-42
UA,11292,14771,-3,17
UA,12266,13930,7,-8
UA,13930,14100,11,7
UA,14107,12266,-4,-28
UA,14771,12264,1,-5
UA,11292,12266,-9,-17
UA,14893,12266,-11,-26
UA,12266,10423,35,27
UA,14771,12264,-6,-32
UA,13198,13930,-1,-8
UA,13930,11697,-8,6
UA,13204,13930,-7,-26
UA,13930,14747,0,-23
UA,14747,14771,33,45
UA,12266,12889,52,31
UA,14057,14771,33,36
UA,14771,10721,-2,-26
UA,11697,11042,211,178
UA,11618,13204,-1,-8
UA,12266,12889,2,-9
UA,13204,12266,63,49
UA,13930,14100,1,-2
UA,11618,14747,-3,-27
UA,12478,14771,3,24
UA,12264,14869,-6,-11
UA,12264,14771,83,102
UA,11292,14122,14,30
UA,13930,14679,37,33
UA,15304,13930,15,13
UA,11618,14771,36,30
UA,11292,14771,-6,9
UA,13871,11292,7,7
UA,14771,12892,1,-9
UA,14027,11618,-2,-15
UA,14107,13930,-1,-20
UA,11292,12264,8,-10
UA,14869,12264,0,-20
UA,12892,13930,52,27
UA,11697,13930,-3,-33
UA,13930,12892,9,19
UA,14771,12173,-1,-11
UA,13930,14100,-4,-13
UA,11618,12892,7,6
UA,12892,13930,-7,-28
UA,13930,11278,-3,-13
UA,14771,12892,-4,-19
UA,14771,12478,-2,-33
UA,11618,12889,2,20
UA,12173,12892,9,7
UA,12892,12173,-6,-11
UA,11292,12953,5,-22
UA,12892,11618,-2,-36
UA,12953,13930,-7,-27
UA,13930,11298,55,60
UA,13487,14771,180,200
UA,11618,12266,11,65
UA,12266,14747,27,13
UA,10721,12264,-3,-17
